,data,file,status
34,"[[[244 247 238]
  [244 247 238]
  [243 246 237]
  ...
  [146 107 175]
  [149 109 180]
  [207 167 238]]

 [[241 244 242]
  [241 244 242]
  [241 244 242]
  ...
  [122  85 149]
  [138  98 163]
  [144 104 169]]

 [[237 240 244]
  [237 240 244]
  [238 241 245]
  ...
  [114  76 134]
  [ 72  33  89]
  [113  74 129]]

 ...

 [[ 82  36  79]
  [ 67  26  64]
  [ 50  17  51]
  ...
  [241 246 245]
  [241 245 246]
  [241 245 246]]

 [[ 95  52 103]
  [ 68  32  76]
  [ 78  47  84]
  ...
  [240 245 244]
  [239 243 244]
  [239 243 244]]

 [[119  80 136]
  [135 100 150]
  [154 127 166]
  ...
  [237 242 241]
  [236 240 241]
  [235 238 242]]]",00075328a24d3d62d74276280e4e4cd1773345ee,0
35,"[[[ 65  40  90]
  [161 140 185]
  [241 223 255]
  ...
  [ 83  54 100]
  [115  83 130]
  [211 176 226]]

 [[120  99 137]
  [251 231 255]
  [236 217 250]
  ...
  [123 102 140]
  [140 118 153]
  [242 218 253]]

 [[237 228 249]
  [251 238 255]
  [242 224 247]
  ...
  [246 236 255]
  [254 243 255]
  [255 248 255]]

 ...

 [[ 96  45  95]
  [ 87  35  88]
  [ 55   3  57]
  ...
  [215 224 237]
  [222 225 233]
  [255 254 255]]

 [[129  88 133]
  [ 68  27  72]
  [ 75  36  82]
  ...
  [225 240 249]
  [220 228 235]
  [236 235 239]]

 [[231 200 239]
  [105  74 113]
  [ 72  44  80]
  ...
  [223 240 249]
  [210 217 226]
  [250 247 255]]]",0007da302a322ef9444dc55227536cbb61e18781,0
36,"[[[241 243 244]
  [242 244 245]
  [242 244 245]
  ...
  [241 241 247]
  [246 246 252]
  [185 184 193]]

 [[242 244 245]
  [242 244 245]
  [243 245 246]
  ...
  [224 224 230]
  [253 253 255]
  [250 250 255]]

 [[242 244 245]
  [242 244 245]
  [243 245 246]
  ...
  [233 233 239]
  [239 239 245]
  [253 253 255]]

 ...

 [[239 245 252]
  [240 243 247]
  [247 245 245]
  ...
  [214 193 242]
  [181 159 207]
  [205 184 229]]

 [[236 245 248]
  [239 244 245]
  [243 244 242]
  ...
  [186 165 214]
  [187 165 213]
  [187 165 213]]

 [[232 244 244]
  [236 242 241]
  [240 241 237]
  ...
  [193 172 221]
  [208 186 235]
  [177 155 203]]]",0007e2bd350d6db8ddcd5a607d2094bab389c07e,0
37,"[[[166 107 175]
  [168 107 171]
  [212 152 206]
  ...
  [185 110 156]
  [170  98 140]
  [192 122 162]]

 [[140  85 148]
  [193 135 194]
  [186 129 180]
  ...
  [125  45  82]
  [ 93  17  49]
  [115  40  68]]

 [[141  90 147]
  [238 184 237]
  [191 136 183]
  ...
  [ 99  16  41]
  [118  36  58]
  [106  26  43]]

 ...

 [[161 101 141]
  [125  70 103]
  [255 211 237]
  ...
  [102  20  72]
  [154  69 113]
  [161  74 112]]

 [[255 224 253]
  [247 205 230]
  [187 147 165]
  ...
  [184 107 169]
  [215 136 187]
  [205 125 168]]

 [[255 238 255]
  [167 135 154]
  [ 67  32  46]
  ...
  [177 102 170]
  [193 116 173]
  [188 111 155]]]",0007e4f8f2e61aa10a7cdb647e8ed346a9b4398a,1
38,"[[[251 253 253]
  [251 253 253]
  [250 252 252]
  ...
  [123  84 139]
  [107  66 117]
  [143 100 151]]

 [[251 253 253]
  [250 252 252]
  [250 252 252]
  ...
  [113  70 127]
  [130  83 139]
  [ 96  47 101]]

 [[250 252 252]
  [250 252 252]
  [250 252 252]
  ...
  [ 79  30  92]
  [160 108 168]
  [101  47 106]]

 ...

 [[249 252 250]
  [249 252 250]
  [249 252 250]
  ...
  [174 159 210]
  [145 127 174]
  [226 201 251]]

 [[249 252 250]
  [249 252 250]
  [249 252 250]
  ...
  [156 134 186]
  [194 173 218]
  [203 176 226]]

 [[249 252 250]
  [249 252 250]
  [249 252 250]
  ...
  [ 95  67 120]
  [152 124 170]
  [239 208 255]]]",0008347f1e36506b0c62f066829d597f5d06c9fa,0
39,"[[[229 224 225]
  [228 223 224]
  [228 223 224]
  ...
  [228 223 224]
  [229 224 225]
  [229 224 225]]

 [[229 224 225]
  [228 223 224]
  [228 223 224]
  ...
  [228 223 224]
  [229 224 225]
  [229 224 225]]

 [[229 224 225]
  [228 223 224]
  [228 223 224]
  ...
  [228 223 224]
  [229 224 225]
  [229 224 225]]

 ...

 [[226 221 223]
  [228 223 224]
  [227 223 222]
  ...
  [229 224 225]
  [229 224 226]
  [227 224 226]]

 [[226 219 226]
  [228 222 227]
  [227 222 223]
  ...
  [229 224 226]
  [229 223 228]
  [229 223 228]]

 [[228 220 230]
  [229 222 229]
  [229 224 226]
  ...
  [229 224 226]
  [229 223 228]
  [229 222 229]]]",00086774164e0e8f4b1f1ec9d21c82dce6d62b02,0
40,"[[[ 46   1  28]
  [ 65  23  48]
  [ 67  31  53]
  ...
  [ 63  18  45]
  [ 66  19  45]
  [121  73  97]]

 [[ 69  24  51]
  [ 44   2  27]
  [ 52  16  38]
  ...
  [ 82  40  71]
  [ 58  14  43]
  [ 91  46  73]]

 [[172 127 154]
  [ 80  40  65]
  [ 71  35  57]
  ...
  [ 54  17  49]
  [ 72  31  62]
  [ 40   0  28]]

 ...

 [[ 84  49  69]
  [ 62  24  46]
  [ 76  34  59]
  ...
  [ 41   6  32]
  [ 95  64  85]
  [ 82  54  73]]

 [[ 28   0  11]
  [ 84  44  69]
  [134  94 119]
  ...
  [ 37   0  23]
  [ 52  17  37]
  [ 43   9  26]]

 [[ 84  39  65]
  [ 82  40  65]
  [ 64  23  50]
  ...
  [ 70  28  51]
  [ 54  14  32]
  [ 99  62  78]]]",00088e05e659baddedf32388e31bfc1d7c18136e,0
41,"[[[154 120 157]
  [119  82 122]
  [129  89 130]
  ...
  [ 95  47  76]
  [ 99  47  87]
  [104  52  99]]

 [[184 149 183]
  [136  98 134]
  [135  94 131]
  ...
  [ 66  18  47]
  [ 78  31  69]
  [145  98 144]]

 [[255 222 249]
  [211 175 205]
  [165 124 156]
  ...
  [101  53  81]
  [ 64  22  57]
  [187 147 189]]

 ...

 [[124  84 119]
  [120  82 112]
  [ 72  34  62]
  ...
  [165 123 170]
  [142 109 154]
  [154 129 173]]

 [[ 59  12  44]
  [ 76  30  59]
  [ 92  50  75]
  ...
  [124  80 133]
  [169 139 188]
  [190 168 216]]

 [[ 98  44  74]
  [ 62   8  37]
  [121  71  95]
  ...
  [ 48   3  59]
  [175 141 195]
  [154 132 181]]]",0009577b1a52f1136188d679127ca813f938106c,0
42,"[[[196 121 197]
  [189 117 187]
  [222 158 217]
  ...
  [115  27  93]
  [174  78 148]
  [205 103 175]]

 [[172  96 174]
  [207 133 205]
  [198 131 193]
  ...
  [212 125 189]
  [176  81 148]
  [142  43 113]]

 [[164  85 166]
  [148  73 149]
  [141  70 137]
  ...
  [188 102 164]
  [219 128 191]
  [170  74 138]]

 ...

 [[204 118 172]
  [188 104 159]
  [178  95 157]
  ...
  [178  93 177]
  [199 118 203]
  [191 112 199]]

 [[175  88 146]
  [174  88 150]
  [169  87 152]
  ...
  [174  92 174]
  [238 160 243]
  [186 110 192]]

 [[132  42 107]
  [176  89 155]
  [160  77 146]
  ...
  [194 115 194]
  [177 102 180]
  [174 101 181]]]",000967aaca227fa0f6af20dd1e2f3484fbe1f8e5,1
43,"[[[226 221 222]
  [225 220 221]
  [224 219 221]
  ...
  [247 217 255]
  [107  70 120]
  [175 136 188]]

 [[228 223 224]
  [227 222 223]
  [226 221 223]
  ...
  [185 139 192]
  [179 128 186]
  [255 222 255]]

 [[227 222 223]
  [227 222 223]
  [226 221 223]
  ...
  [157  93 158]
  [139  69 140]
  [215 140 214]]

 ...

 [[223 219 225]
  [226 218 228]
  [207 197 210]
  ...
  [225 220 222]
  [225 220 222]
  [225 220 222]]

 [[226 222 228]
  [229 221 231]
  [210 200 213]
  ...
  [227 222 224]
  [227 222 224]
  [227 222 224]]

 [[223 219 225]
  [225 217 227]
  [206 196 209]
  ...
  [222 217 219]
  [222 217 219]
  [222 217 219]]]",0009b2a2a66f2292725096e3ad11c4774f697413,0
44,"[[[255 249 246]
  [255 254 255]
  [247 243 249]
  ...
  [103  74 113]
  [118  91 131]
  [184 158 198]]

 [[255 251 246]
  [255 255 254]
  [243 242 244]
  ...
  [123  94 133]
  [211 186 224]
  [225 202 240]]

 [[247 250 241]
  [252 253 249]
  [242 244 244]
  ...
  [233 206 245]
  [232 208 243]
  [228 206 241]]

 ...

 [[255 252 255]
  [255 246 255]
  [231 210 243]
  ...
  [253 251 251]
  [253 249 254]
  [254 246 255]]

 [[255 249 255]
  [226 212 230]
  [172 148 183]
  ...
  [255 253 252]
  [255 250 255]
  [255 247 255]]

 [[142 130 136]
  [154 135 154]
  [239 213 249]
  ...
  [255 255 251]
  [255 251 254]
  [255 248 255]]]",0009f3c387f65eae948ec4dce88b2951deb4a7b4,0
45,"[[[165  94 157]
  [240 171 232]
  [198 132 191]
  ...
  [143  50  81]
  [130  37  68]
  [121  30  63]]

 [[191 118 188]
  [170  99 166]
  [195 127 192]
  ...
  [119  23  64]
  [114  17  61]
  [130  31  79]]

 [[180 104 182]
  [185 111 187]
  [189 116 188]
  ...
  [140  39  91]
  [145  42  99]
  [240 138 196]]

 ...

 [[164  57 113]
  [141  38  96]
  [152  52 117]
  ...
  [176  85 160]
  [175  85 161]
  [112  23 102]]

 [[142  33  82]
  [136  32  85]
  [144  44 104]
  ...
  [252 170 243]
  [211 130 193]
  [116  34  93]]

 [[171  64 107]
  [148  44  91]
  [156  58 112]
  ...
  [207 130 198]
  [167  89 142]
  [112  33  77]]]",000a2a35668f04edebc0b06d5d133ad90c93a044,1
46,"[[[138  56  99]
  [150  78 120]
  [205 151 188]
  ...
  [194 113 176]
  [161  68 123]
  [160  60 108]]

 [[128  47  94]
  [165  94 137]
  [228 176 213]
  ...
  [195 115 176]
  [203 112 167]
  [199 102 152]]

 [[110  31  82]
  [170 102 149]
  [238 189 227]
  ...
  [215 135 194]
  [196 112 167]
  [189  99 152]]

 ...

 [[108  22  84]
  [208 117 180]
  [219 122 189]
  ...
  [212 141 197]
  [186 113 169]
  [192 119 175]]

 [[187 101 173]
  [188  97 172]
  [193  97 174]
  ...
  [221 146 220]
  [196 121 197]
  [188 110 187]]

 [[184  98 176]
  [191 102 182]
  [168  74 159]
  ...
  [217 139 226]
  [172  92 181]
  [192 112 203]]]",000aa5d8f68dc1f45ebba53b8f159aae80e06072,1
47,"[[[212 216 217]
  [244 242 248]
  [240 224 242]
  ...
  [219 190 236]
  [231 213 250]
  [231 220 252]]

 [[224 229 228]
  [230 229 233]
  [244 234 246]
  ...
  [187 151 198]
  [239 212 255]
  [250 229 255]]

 [[211 216 214]
  [215 218 216]
  [236 230 235]
  ...
  [169 129 177]
  [221 185 231]
  [252 222 255]]

 ...

 [[198 152 211]
  [144  93 155]
  [182 125 194]
  ...
  [227 222 224]
  [227 222 224]
  [227 222 224]]

 [[225 176 228]
  [232 180 234]
  [213 156 217]
  ...
  [227 222 224]
  [227 222 224]
  [227 222 224]]

 [[244 189 236]
  [255 222 255]
  [251 193 248]
  ...
  [227 222 224]
  [227 222 224]
  [227 222 224]]]",000aa638312a3dad22ef04b8a7df3fc98fc2e7c3,0
48,"[[[225 211 245]
  [229 217 247]
  [224 214 237]
  ...
  [184 170 204]
  [176 167 207]
  [197 190 233]]

 [[173 160 192]
  [239 227 255]
  [234 225 246]
  ...
  [199 185 221]
  [214 204 246]
  [213 206 251]]

 [[227 215 243]
  [210 199 225]
  [219 210 230]
  ...
  [204 186 227]
  [196 186 229]
  [179 174 219]]

 ...

 [[231 198 232]
  [230 204 234]
  [216 201 228]
  ...
  [181 157 199]
  [234 208 248]
  [177 151 191]]

 [[233 205 235]
  [227 205 234]
  [183 170 194]
  ...
  [183 155 201]
  [182 150 197]
  [181 148 193]]

 [[229 205 235]
  [227 210 237]
  [211 201 224]
  ...
  [151 119 173]
  [166 131 181]
  [146 108 158]]]",000af35befdd9ab2e24fac80fb6508dfd1edd172,1
49,"[[[168 164 183]
  [182 177 198]
  [172 165 186]
  ...
  [207 198 224]
  [223 216 237]
  [237 231 250]]

 [[241 235 255]
  [204 198 221]
  [252 244 255]
  ...
  [190 180 203]
  [210 203 224]
  [234 228 247]]

 [[202 194 225]
  [185 177 207]
  [250 241 255]
  ...
  [202 192 215]
  [255 248 255]
  [209 201 218]]

 ...

 [[150 133 160]
  [238 222 246]
  [247 233 255]
  ...
  [161 121 169]
  [142  93 147]
  [139  86 143]]

 [[232 217 245]
  [210 195 222]
  [236 223 247]
  ...
  [167 125 173]
  [172 120 174]
  [137  79 138]]

 [[151 137 165]
  [204 191 217]
  [242 232 255]
  ...
  [124  82 130]
  [118  66 120]
  [127  69 128]]]",000b35e7c39c6cb32224dcb3fe4c48acf34f0252,1
50,"[[[239 232 239]
  [239 232 239]
  [239 232 239]
  ...
  [222 163 208]
  [193 141 188]
  [239 188 245]]

 [[239 232 239]
  [239 232 239]
  [239 232 239]
  ...
  [208 152 193]
  [147 102 141]
  [185 140 189]]

 [[236 232 238]
  [238 231 238]
  [238 231 238]
  ...
  [210 160 194]
  [239 202 234]
  [253 222 255]]

 ...

 [[244 229 243]
  [236 233 235]
  [229 235 230]
  ...
  [245 220 248]
  [226 215 231]
  [232 221 229]]

 [[244 229 243]
  [236 232 237]
  [229 236 229]
  ...
  [250 226 255]
  [251 232 251]
  [222 200 212]]

 [[244 229 243]
  [236 232 237]
  [229 236 229]
  ...
  [214 194 223]
  [249 226 248]
  [255 232 247]]]",000b666f7b5f03e81937cb12b3a1c8c279b08292,0
51,"[[[229 124 203]
  [177  83 160]
  [152  76 148]
  ...
  [137  39  81]
  [148  50  96]
  [130  34  81]]

 [[221 124 204]
  [195 106 185]
  [190 115 189]
  ...
  [129  27  69]
  [106   4  51]
  [119  17  65]]

 [[212 127 209]
  [193 112 191]
  [199 126 199]
  ...
  [125  16  62]
  [126  17  65]
  [168  59 107]]

 ...

 [[143  39  80]
  [126  23  61]
  [145  42  79]
  ...
  [146  38 150]
  [168  64 171]
  [168  66 167]]

 [[196  90 126]
  [122  17  50]
  [126  22  55]
  ...
  [175  63 171]
  [164  54 160]
  [172  63 162]]

 [[233 123 159]
  [126  19  52]
  [126  21  54]
  ...
  [179  63 170]
  [163  50 154]
  [170  56 156]]]",000c3d0468a1a0a7a35a2e453f4b891b3a4e7fb6,1
52,"[[[255 247 237]
  [247 246 242]
  [236 238 248]
  ...
  [243 245 246]
  [244 246 247]
  [245 247 248]]

 [[253 241 237]
  [245 244 246]
  [227 228 242]
  ...
  [243 245 246]
  [244 246 247]
  [245 247 248]]

 [[255 247 253]
  [239 238 247]
  [240 240 255]
  ...
  [243 245 246]
  [244 246 247]
  [245 247 248]]

 ...

 [[130 114 137]
  [171 159 179]
  [191 181 197]
  ...
  [147 119 148]
  [ 79  32  64]
  [ 88  23  55]]

 [[ 63  47  71]
  [176 164 184]
  [254 245 255]
  ...
  [193 179 203]
  [ 30   0  24]
  [ 62   8  38]]

 [[133 116 143]
  [245 232 254]
  [255 248 255]
  ...
  [184 185 205]
  [173 153 176]
  [ 50   9  36]]]",000c4f225ec3f4d1eaa986d75596cc71e10568b6,0
53,"[[[231 222 213]
  [243 234 230]
  [232 225 228]
  ...
  [229 222 225]
  [229 225 224]
  [228 227 223]]

 [[233 225 218]
  [235 227 227]
  [224 217 222]
  ...
  [227 221 226]
  [228 223 224]
  [227 226 222]]

 [[230 222 222]
  [228 219 222]
  [219 210 220]
  ...
  [226 219 226]
  [227 222 224]
  [225 223 222]]

 ...

 [[231 226 235]
  [228 223 232]
  [224 220 226]
  ...
  [214 193 215]
  [185 166 187]
  [205 186 205]]

 [[218 215 224]
  [224 219 228]
  [228 224 230]
  ...
  [208 183 211]
  [215 190 216]
  [187 162 188]]

 [[211 207 218]
  [214 209 218]
  [214 210 216]
  ...
  [203 175 205]
  [218 190 220]
  [235 207 237]]]",000d337132cccccef8b9bbe1f0e5123d13fcb74c,0
54,"[[[134 100 170]
  [189 157 222]
  [227 200 255]
  ...
  [181 162 201]
  [174 142 199]
  [175 134 201]]

 [[161 128 195]
  [145 116 179]
  [227 200 255]
  ...
  [181 166 198]
  [179 151 197]
  [177 142 198]]

 [[160 130 195]
  [132 104 164]
  [212 187 243]
  ...
  [212 200 222]
  [213 192 225]
  [191 164 204]]

 ...

 [[ 69  30  85]
  [ 72  33  88]
  [ 79  44  94]
  ...
  [220 210 226]
  [255 251 255]
  [184 186 194]]

 [[ 61  13  71]
  [ 65  20  76]
  [ 83  43  91]
  ...
  [245 235 247]
  [224 220 225]
  [212 212 212]]

 [[ 88  36  96]
  [ 80  31  87]
  [ 76  34  81]
  ...
  [247 239 246]
  [214 209 210]
  [236 237 233]]]",000d3de1f31201b54cf82572c10099606f33c791,1
55,"[[[ 81  43  73]
  [ 68  34  64]
  [ 91  63  92]
  ...
  [ 61  22  48]
  [ 79  38  66]
  [ 79  37  68]]

 [[ 99  58  89]
  [ 38   2  32]
  [ 48  17  44]
  ...
  [ 77  38  70]
  [153 113 148]
  [118  75 112]]

 [[ 64  23  51]
  [ 46   8  36]
  [ 67  32  59]
  ...
  [155 115 156]
  [117  76 121]
  [ 93  49  96]]

 ...

 [[ 44  15  41]
  [ 86  52  82]
  [ 51  10  41]
  ...
  [110  95 116]
  [ 89  70  95]
  [178 158 187]]

 [[ 69  25  54]
  [ 56  10  39]
  [ 60  10  40]
  ...
  [ 47  17  36]
  [ 37   3  27]
  [ 44   9  36]]

 [[ 79  28  56]
  [ 64  10  39]
  [ 91  35  64]
  ...
  [ 70  23  45]
  [ 57   7  31]
  [ 82  31  58]]]",000d4bcc9d239e8304890ffd764794e93504e475,0
56,"[[[224 146 230]
  [255 192 255]
  [173  92 141]
  ...
  [198  90 162]
  [186  82 153]
  [153  54 116]]

 [[158  83 151]
  [186 113 169]
  [182 104 151]
  ...
  [197  95 167]
  [225 128 195]
  [173  82 138]]

 [[120  49  92]
  [142  71 114]
  [201 124 168]
  ...
  [236 140 211]
  [202 116 178]
  [137  58 107]]

 ...

 [[158  62  92]
  [139  40  80]
  [187  86 138]
  ...
  [157  66  99]
  [200 100 142]
  [163  56 105]]

 [[135  43  72]
  [145  48  92]
  [200 100 158]
  ...
  [112  28  57]
  [160  57 102]
  [212  98 152]]

 [[125  39  73]
  [151  60 109]
  [118  21  87]
  ...
  [ 91   9  38]
  [197  93 140]
  [200  80 139]]]",000deffa1f84b351dfa7fafa33fee39a49e09a79,0
57,"[[[130  24 117]
  [147  43 130]
  [182  82 158]
  ...
  [228 199 215]
  [181 138 175]
  [190 138 191]]

 [[235 149 219]
  [240 155 223]
  [234 149 211]
  ...
  [245 213 232]
  [232 190 225]
  [156 108 156]]

 [[241 183 218]
  [232 170 210]
  [179 112 157]
  ...
  [236 198 220]
  [248 207 239]
  [196 151 194]]

 ...

 [[152  61 136]
  [136  48 114]
  [103  18  76]
  ...
  [154  64 137]
  [122  36 114]
  [176  92 174]]

 [[176  84 155]
  [157  68 131]
  [171  83 137]
  ...
  [138  51 115]
  [190 107 175]
  [223 146 214]]

 [[148  58 124]
  [148  58 117]
  [136  49  99]
  ...
  [182  97 155]
  [255 180 239]
  [175 101 159]]]",000df899c72f373102b7775e76bb31533a0588a3,1
58,"[[[ 81  35  71]
  [ 55  11  47]
  [ 50   6  45]
  ...
  [143 114 153]
  [106  72 112]
  [107  72 112]]

 [[ 72  29  62]
  [ 49   5  41]
  [127  84 121]
  ...
  [131 101 144]
  [162 126 172]
  [172 135 181]]

 [[121  79 110]
  [101  58  91]
  [184 143 175]
  ...
  [174 142 191]
  [153 115 165]
  [128  84 137]]

 ...

 [[255 215 255]
  [166 127 182]
  [ 63  30  75]
  ...
  [ 71  26  59]
  [ 42   5  39]
  [ 47  22  56]]

 [[209 168 229]
  [171 135 189]
  [154 123 168]
  ...
  [159 111 147]
  [106  67 105]
  [ 58  28  69]]

 [[169 131 191]
  [167 133 187]
  [173 142 187]
  ...
  [101  50  88]
  [ 67  24  67]
  [132  99 144]]]",000e38e52108b7ed40304d46c81fdafaa1a0efe6,0
59,"[[[108  59 105]
  [118  72 115]
  [129  91 127]
  ...
  [255 238 255]
  [227 216 232]
  [200 202 212]]

 [[139  92 138]
  [177 134 177]
  [255 227 255]
  ...
  [255 228 254]
  [230 217 239]
  [226 226 242]]

 [[ 32   0  34]
  [124  86 128]
  [204 170 210]
  ...
  [154 125 158]
  [216 201 229]
  [241 238 255]]

 ...

 [[ 79  30  74]
  [ 61  17  54]
  [ 77  42  69]
  ...
  [120  91 141]
  [203 170 221]
  [185 150 200]]

 [[ 96  53  90]
  [ 56  17  49]
  [ 39  10  33]
  ...
  [126  98 151]
  [175 148 198]
  [170 141 190]]

 [[185 148 180]
  [220 187 214]
  [205 180 200]
  ...
  [173 150 202]
  [121  96 146]
  [228 204 252]]]",000eafa5c4bb43c9fd886d07783419999ba103dc,1
60,"[[[190 106 154]
  [181  99 152]
  [196 114 173]
  ...
  [119  28  67]
  [141  45  81]
  [146  47  79]]

 [[198 113 157]
  [178  96 145]
  [186 105 160]
  ...
  [178  90 130]
  [153  60  97]
  [143  48  82]]

 [[167  80 116]
  [165  83 125]
  [210 135 181]
  ...
  [187  98 141]
  [162  71 110]
  [180  86 121]]

 ...

 [[219 138 207]
  [195 117 181]
  [132  61 118]
  ...
  [202 120 155]
  [112  28  70]
  [184  96 142]]

 [[191 118 188]
  [197 126 192]
  [213 153 207]
  ...
  [212 127 171]
  [186  95 140]
  [195  96 144]]

 [[176 106 177]
  [152  88 153]
  [213 159 212]
  ...
  [153  65 118]
  [128  29  79]
  [253 146 195]]]",000ef1b51b71267e85aca599d4def578d870c9e0,1
61,"[[[104  71 122]
  [143 122 161]
  [237 232 253]
  ...
  [129  81 129]
  [ 72  14  62]
  [107  42  91]]

 [[ 92  63 109]
  [217 196 234]
  [248 241 255]
  ...
  [ 75  31  78]
  [ 93  39  86]
  [ 92  34  82]]

 [[174 147 190]
  [235 216 249]
  [228 219 240]
  ...
  [ 87  48  94]
  [ 93  47  94]
  [103  56 102]]

 ...

 [[125  99 147]
  [131 104 154]
  [215 189 242]
  ...
  [168 134 181]
  [132 101 140]
  [135 106 139]]

 [[224 210 252]
  [209 194 238]
  [199 181 228]
  ...
  [101  59 124]
  [129  90 146]
  [159 120 172]]

 [[200 192 233]
  [205 195 237]
  [183 170 214]
  ...
  [153 107 183]
  [170 125 194]
  [170 127 192]]]",000f499acc525aba7381358d4643588e52e7bf93,1
62,"[[[197 180 223]
  [204 184 231]
  [153 129 183]
  ...
  [169 155 196]
  [156 148 188]
  [177 173 214]]

 [[178 160 201]
  [150 131 174]
  [194 172 221]
  ...
  [161 152 185]
  [250 244 255]
  [224 223 255]]

 [[173 155 194]
  [174 156 197]
  [118  98 141]
  ...
  [174 169 196]
  [191 187 216]
  [236 234 255]]

 ...

 [[243 236 255]
  [199 190 216]
  [212 198 232]
  ...
  [190 171 214]
  [185 178 213]
  [184 181 213]]

 [[245 245 255]
  [225 222 238]
  [216 207 234]
  ...
  [227 208 247]
  [157 146 178]
  [193 187 212]]

 [[ 98 101 106]
  [249 250 255]
  [210 205 226]
  ...
  [220 202 239]
  [242 228 255]
  [191 182 203]]]",000fa0f36a1b472cffc63590a101fbebd0b74b68,1
63,"[[[215 149 200]
  [173 108 154]
  [ 95  28  73]
  ...
  [174  97 155]
  [183 107 161]
  [167  88 151]]

 [[176 104 151]
  [ 86  14  57]
  [105  32  70]
  ...
  [189 108 171]
  [159  77 142]
  [143  58 133]]

 [[132  50 103]
  [ 96  16  63]
  [ 75   0  35]
  ...
  [165  79 149]
  [205 118 198]
  [149  57 152]]

 ...

 [[126  45  92]
  [124  39  89]
  [112  25  75]
  ...
  [182 104 187]
  [196 120 202]
  [220 145 229]]

 [[161  69 120]
  [130  36  91]
  [121  23  83]
  ...
  [159  87 170]
  [211 139 221]
  [232 158 240]]

 [[176  78 132]
  [177  74 135]
  [144  39 106]
  ...
  [124  56 139]
  [221 149 231]
  [254 181 255]]]",00116cf295e37eecd90d9eb90a7b42d9fca2278b,1
64,"[[[153 136 187]
  [226 207 255]
  [224 201 255]
  ...
  [ 98  54 101]
  [197 153 206]
  [ 89  46 103]]

 [[ 57  28  73]
  [ 76  47  93]
  [150 118 167]
  ...
  [ 54  11  54]
  [122  80 128]
  [ 76  34  87]]

 [[ 74  33  70]
  [ 99  55  94]
  [ 62  18  59]
  ...
  [ 89  49  90]
  [ 92  53  99]
  [136  98 146]]

 ...

 [[ 97  58 103]
  [146 106 154]
  [185 147 199]
  ...
  [119  78 129]
  [160 117 168]
  [191 148 199]]

 [[114  74 116]
  [174 135 181]
  [174 135 187]
  ...
  [ 96  58 106]
  [109  69 117]
  [127  88 134]]

 [[117  78 116]
  [122  83 128]
  [125  86 138]
  ...
  [ 72  36  83]
  [ 67  30  76]
  [ 71  35  79]]]",0011be4d8a930eae266df4ccf1acb3d44c25f199,1
65,"[[[159 120 182]
  [113  72 134]
  [138  95 160]
  ...
  [155 125 166]
  [187 162 190]
  [251 229 248]]

 [[174 137 201]
  [143 106 170]
  [127  84 151]
  ...
  [122  96 136]
  [194 172 200]
  [253 234 255]]

 [[152 118 183]
  [152 115 183]
  [111  72 140]
  ...
  [173 151 193]
  [213 195 226]
  [240 224 248]]

 ...

 [[113  74 150]
  [121  84 158]
  [132 100 171]
  ...
  [125  92 136]
  [185 149 191]
  [178 134 173]]

 [[164 123 198]
  [154 116 188]
  [135 101 171]
  ...
  [136 107 153]
  [201 168 213]
  [199 159 201]]

 [[159 119 191]
  [191 154 224]
  [179 146 213]
  ...
  [132 105 155]
  [ 95  66 112]
  [ 39   2  48]]]",0011d5555ca4a700e585f4a25fb090e13e700d8c,1
66,"[[[233 242 216]
  [228 240 222]
  [249 246 255]
  ...
  [189  99 159]
  [193  96 158]
  [175  76 138]]

 [[241 241 227]
  [236 241 232]
  [252 242 255]
  ...
  [222 132 191]
  [179  83 143]
  [170  70 130]]

 [[248 235 237]
  [237 229 236]
  [255 244 255]
  ...
  [119  30  86]
  [238 143 200]
  [242 142 200]]

 ...

 [[202 111 167]
  [248 158 217]
  [164  77 135]
  ...
  [241 232 235]
  [239 229 242]
  [239 227 247]]

 [[149  57 108]
  [194 103 158]
  [224 134 194]
  ...
  [243 234 230]
  [243 230 238]
  [241 227 245]]

 [[219 129 175]
  [207 117 170]
  [170  79 142]
  ...
  [245 237 224]
  [245 232 234]
  [245 228 242]]]",0011eb0c482ab5752cc6e84561f50200d7c1db30,1
